family,model,variant_a,variant_b,n_overlap,p_b,p_b_given_a,p_a_given_b,lift_b_given_a,agreement_rate,phi_corr
BW,o4-mini,W5,W3,65,0.18461538461538463,0.14,0.5833333333333334,-0.04461538461538461,0.26153846153846155,-0.20994658400215035
BW,o4-mini,W5,W4,65,0.4153846153846154,0.48,0.8888888888888888,0.06461538461538457,0.5538461538461539,0.23939494881986934
BW,o4-mini,W5,W5,65,0.7692307692307693,1.0,1.0,0.23076923076923073,1.0,
BW,o4-mini,W5,W6,65,0.7692307692307693,1.0,1.0,0.23076923076923073,1.0,1.0
BW,o4-mini,W6,canonical,65,0.7692307692307693,1.0,1.0,0.23076923076923073,1.0,1.0
BW,o4-mini,W6,W1,65,0.7538461538461538,0.98,1.0,0.22615384615384615,0.9846153846153847,0.9585144756340405
BW,o4-mini,W6,W2,65,0.7384615384615385,0.96,1.0,0.22153846153846146,0.9692307692307692,0.9203579866168441
BW,o4-mini,W6,W3,65,0.18461538461538463,0.14,0.5833333333333334,-0.04461538461538461,0.26153846153846155,-0.20994658400215035
BW,o4-mini,W6,W4,65,0.4153846153846154,0.48,0.8888888888888888,0.06461538461538457,0.5538461538461539,0.23939494881986934
BW,o4-mini,W6,W5,65,0.7692307692307693,1.0,1.0,0.23076923076923073,1.0,1.0
BW,o4-mini,W6,W6,65,0.7692307692307693,1.0,1.0,0.23076923076923073,1.0,
GSM,Claude,canonical,canonical,44,0.8409090909090909,1.0,1.0,0.15909090909090906,1.0,
GSM,Claude,canonical,W1,44,0.8409090909090909,0.9459459459459459,0.9459459459459459,0.105036855036855,0.9090909090909091,0.6602316602316597
GSM,Claude,canonical,W2,44,0.7727272727272727,0.8378378378378378,0.9117647058823529,0.06511056511056512,0.7954545454545454,0.35720417370527596
GSM,Claude,canonical,W3,44,0.75,0.7837837837837838,0.8787878787878788,0.03378378378378377,0.7272727272727273,0.17937400083354393
GSM,Claude,canonical,W4,44,0.6363636363636364,0.7027027027027027,0.9285714285714286,0.06633906633906639,0.7045454545454546,0.31705518980318914
GSM,Claude,canonical,W5,44,0.8181818181818182,0.8108108108108109,0.8333333333333334,-0.0073710073710073765,0.7045454545454546,-0.04393747751637474
GSM,Claude,canonical,W6,24,0.75,0.9,1.0,0.15000000000000002,0.9166666666666666,0.7745966692414833
GSM,Claude,W1,canonical,44,0.8409090909090909,0.9459459459459459,0.9459459459459459,0.105036855036855,0.9090909090909091,0.6602316602316598
GSM,Claude,W1,W1,44,0.8409090909090909,1.0,1.0,0.15909090909090906,1.0,
GSM,Claude,W1,W2,44,0.7727272727272727,0.8648648648648649,0.9411764705882353,0.0921375921375922,0.8409090909090909,0.5054776042999186
GSM,Claude,W1,W3,44,0.75,0.7837837837837838,0.8787878787878788,0.03378378378378377,0.7272727272727273,0.17937400083354385
GSM,Claude,W1,W4,44,0.6363636363636364,0.6486486486486487,0.8571428571428571,0.012285012285012331,0.6136363636363636,0.05871392403762759
GSM,Claude,W1,W5,44,0.8181818181818182,0.8108108108108109,0.8333333333333334,-0.0073710073710073765,0.7045454545454546,-0.04393747751637468
GSM,Claude,W1,W6,24,0.75,0.8571428571428571,1.0,0.1071428571428571,0.875,0.6546536707079772
GSM,Claude,W2,canonical,44,0.8409090909090909,0.9117647058823529,0.8378378378378378,0.07085561497326198,0.7954545454545454,0.35720417370527596
GSM,Claude,W2,W1,44,0.8409090909090909,0.9411764705882353,0.8648648648648649,0.10026737967914434,0.8409090909090909,0.5054776042999186
GSM,Claude,W2,W2,44,0.7727272727272727,1.0,1.0,0.2272727272727273,1.0,
GSM,Claude,W2,W3,44,0.75,0.8235294117647058,0.8484848484848485,0.07352941176470584,0.75,0.3131121455425749
GSM,Claude,W2,W4,44,0.6363636363636364,0.6470588235294118,0.7857142857142857,0.010695187165775444,0.5909090909090909,0.0409960030845395
GSM,Claude,W2,W5,44,0.8181818181818182,0.8235294117647058,0.7777777777777778,0.005347593582887611,0.6818181818181818,0.025565499628245624
GSM,Claude,W2,W6,24,0.75,0.9,1.0,0.15000000000000002,0.9166666666666666,0.7745966692414834
GSM,Claude,W3,canonical,44,0.8409090909090909,0.8787878787878788,0.7837837837837838,0.037878787878787845,0.7272727272727273,0.1793740008335439
GSM,Claude,W3,W1,44,0.8409090909090909,0.8787878787878788,0.7837837837837838,0.037878787878787845,0.7272727272727273,0.17937400083354385
GSM,Claude,W3,W2,44,0.7727272727272727,0.8484848484848485,0.8235294117647058,0.0757575757575758,0.75,0.3131121455425749
GSM,Claude,W3,W3,44,0.75,1.0,1.0,0.25,1.0,
GSM,Claude,W3,W4,44,0.6363636363636364,0.6666666666666666,0.7857142857142857,0.030303030303030276,0.6136363636363636,0.10910894511799613
GSM,Claude,W3,W5,44,0.8181818181818182,0.7878787878787878,0.7222222222222222,-0.030303030303030387,0.6136363636363636,-0.1360827634879544
GSM,Claude,W3,W6,24,0.75,0.875,0.7777777777777778,0.125,0.75,0.40824829046386296
GSM,Claude,W4,canonical,44,0.8409090909090909,0.9285714285714286,0.7027027027027027,0.08766233766233766,0.7045454545454546,0.31705518980318914
GSM,Claude,W4,W1,44,0.8409090909090909,0.8571428571428571,0.6486486486486487,0.016233766233766156,0.6136363636363636,0.05871392403762759
GSM,Claude,W4,W2,44,0.7727272727272727,0.7857142857142857,0.6470588235294118,0.012987012987012991,0.5909090909090909,0.0409960030845395
GSM,Claude,W4,W3,44,0.75,0.7857142857142857,0.6666666666666666,0.0357142857142857,0.6136363636363636,0.10910894511799611
GSM,Claude,W4,W4,44,0.6363636363636364,1.0,1.0,0.36363636363636365,1.0,
GSM,Claude,W4,W5,44,0.8181818181818182,0.7857142857142857,0.6111111111111112,-0.032467532467532534,0.5454545454545454,-0.11135885079684339
GSM,Claude,W4,W6,24,0.75,0.8333333333333334,0.5555555555555556,0.08333333333333337,0.5833333333333334,0.19245008972987523
GSM,Claude,W5,canonical,44,0.8409090909090909,0.8333333333333334,0.8108108108108109,-0.007575757575757569,0.7045454545454546,-0.04393747751637474
GSM,Claude,W5,W1,44,0.8409090909090909,0.8333333333333334,0.8108108108108109,-0.007575757575757569,0.7045454545454546,-0.04393747751637469
GSM,Claude,W5,W2,44,0.7727272727272727,0.7777777777777778,0.8235294117647058,0.005050505050505083,0.6818181818181818,0.025565499628245624
GSM,Claude,W5,W3,44,0.75,0.7222222222222222,0.7878787878787878,-0.02777777777777779,0.6136363636363636,-0.13608276348795442
GSM,Claude,W5,W4,44,0.6363636363636364,0.6111111111111112,0.7857142857142857,-0.025252525252525193,0.5454545454545454,-0.11135885079684339
GSM,Claude,W5,W5,44,0.8181818181818182,1.0,1.0,0.18181818181818177,1.0,
GSM,Claude,W5,W6,24,0.75,0.7272727272727273,0.8888888888888888,-0.022727272727272707,0.6666666666666666,-0.17407765595569788
GSM,Claude,W6,canonical,24,0.8333333333333334,1.0,0.9,0.16666666666666663,0.9166666666666666,0.7745966692414833
GSM,Claude,W6,W1,24,0.875,1.0,0.8571428571428571,0.125,0.875,0.6546536707079772
GSM,Claude,W6,W2,24,0.8333333333333334,1.0,0.9,0.16666666666666663,0.9166666666666666,0.7745966692414834
GSM,Claude,W6,W3,24,0.6666666666666666,0.7777777777777778,0.875,0.11111111111111116,0.75,0.408248290463863
GSM,Claude,W6,W4,24,0.5,0.5555555555555556,0.8333333333333334,0.05555555555555558,0.5833333333333334,0.19245008972987526
GSM,Claude,W6,W5,24,0.9166666666666666,0.8888888888888888,0.7272727272727273,-0.02777777777777779,0.6666666666666666,-0.17407765595569788
GSM,Claude,W6,W6,24,0.75,1.0,1.0,0.25,1.0,
GSM,Gemini,canonical,canonical,44,0.9090909090909091,1.0,1.0,0.09090909090909094,1.0,
GSM,Gemini,canonical,W1,44,0.8181818181818182,0.875,0.9722222222222222,0.05681818181818177,0.8636363636363636,0.46584749531245634
GSM,Gemini,canonical,W2,44,0.6363636363636364,0.7,1.0,0.0636363636363636,0.7272727272727273,0.41833001326703784
GSM,Gemini,canonical,W3,44,0.5227272727272727,0.525,0.9130434782608695,0.002272727272727315,0.5227272727272727,0.014388861576723888
GSM,Gemini,canonical,W4,44,0.4772727272727273,0.5,0.9523809523809523,0.022727272727272707,0.5227272727272727,0.1438886157672385
GSM,Gemini,canonical,W5,44,0.6136363636363636,0.6,0.8888888888888888,-0.013636363636363669,0.5681818181818182,-0.08856148855400948
GSM,Gemini,canonical,W6,24,0.9583333333333334,1.0,0.9565217391304348,0.04166666666666663,0.9583333333333334,0.6915640748081244
GSM,Gemini,W1,canonical,44,0.9090909090909091,0.9722222222222222,0.875,0.06313131313131315,0.8636363636363636,0.46584749531245634
GSM,Gemini,W1,W1,44,0.8181818181818182,1.0,1.0,0.18181818181818177,1.0,
GSM,Gemini,W1,W2,44,0.6363636363636364,0.7222222222222222,0.9285714285714286,0.08585858585858586,0.7272727272727273,0.3786200927092676
GSM,Gemini,W1,W3,44,0.5227272727272727,0.6111111111111112,0.9565217391304348,0.08838383838383845,0.6590909090909091,0.37536884705120915
GSM,Gemini,W1,W4,44,0.4772727272727273,0.5555555555555556,0.9523809523809523,0.07828282828282829,0.6136363636363636,0.3324695502453565
GSM,Gemini,W1,W5,44,0.6136363636363636,0.6111111111111112,0.8148148148148148,-0.002525252525252486,0.5681818181818182,-0.011001639366407495
GSM,Gemini,W1,W6,24,0.9583333333333334,1.0,0.9130434782608695,0.04166666666666663,0.9166666666666666,0.5516772843673706
GSM,Gemini,W2,canonical,44,0.9090909090909091,1.0,0.7,0.09090909090909094,0.7272727272727273,0.4183300132670378
GSM,Gemini,W2,W1,44,0.8181818181818182,0.9285714285714286,0.7222222222222222,0.11038961038961037,0.7272727272727273,0.3786200927092676
GSM,Gemini,W2,W2,44,0.6363636363636364,1.0,1.0,0.36363636363636365,1.0,
GSM,Gemini,W2,W3,44,0.5227272727272727,0.6428571428571429,0.782608695652174,0.1201298701298702,0.6590909090909091,0.31816261172667576
GSM,Gemini,W2,W4,44,0.4772727272727273,0.6785714285714286,0.9047619047619048,0.2012987012987013,0.75,0.5331373493798346
GSM,Gemini,W2,W5,44,0.6136363636363636,0.75,0.7777777777777778,0.13636363636363635,0.7045454545454546,0.3704792868174744
GSM,Gemini,W2,W6,24,0.9583333333333334,1.0,0.8695652173913043,0.04166666666666663,0.875,0.4662524041201567
GSM,Gemini,W3,canonical,44,0.9090909090909091,0.9130434782608695,0.525,0.0039525691699604515,0.5227272727272727,0.014388861576723887
GSM,Gemini,W3,W1,44,0.8181818181818182,0.9565217391304348,0.6111111111111112,0.13833992094861658,0.6590909090909091,0.3753688470512092
GSM,Gemini,W3,W2,44,0.6363636363636364,0.782608695652174,0.6428571428571429,0.1462450592885376,0.6590909090909091,0.31816261172667576
GSM,Gemini,W3,W3,44,0.5227272727272727,1.0,1.0,0.4772727272727273,1.0,
GSM,Gemini,W3,W4,44,0.4772727272727273,0.6956521739130435,0.7619047619047619,0.21837944664031617,0.7272727272727273,0.45755693581780504
GSM,Gemini,W3,W5,44,0.6136363636363636,0.8260869565217391,0.7037037037037037,0.2124505928853755,0.7272727272727273,0.45662380827322524
GSM,Gemini,W3,W6,24,0.9583333333333334,1.0,0.8260869565217391,0.04166666666666663,0.8333333333333334,0.4064694223485303
GSM,Gemini,W4,canonical,44,0.9090909090909091,0.9523809523809523,0.5,0.04329004329004327,0.5227272727272727,0.1438886157672385
GSM,Gemini,W4,W1,44,0.8181818181818182,0.9523809523809523,0.5555555555555556,0.1341991341991341,0.6136363636363636,0.3324695502453565
GSM,Gemini,W4,W2,44,0.6363636363636364,0.9047619047619048,0.6785714285714286,0.2683982683982684,0.75,0.5331373493798346
GSM,Gemini,W4,W3,44,0.5227272727272727,0.7619047619047619,0.6956521739130435,0.23917748917748916,0.7272727272727273,0.45755693581780504
GSM,Gemini,W4,W4,44,0.4772727272727273,1.0,1.0,0.5227272727272727,1.0,
GSM,Gemini,W4,W5,44,0.6136363636363636,0.8095238095238095,0.6296296296296297,0.1958874458874459,0.6818181818181818,0.38441353161606406
GSM,Gemini,W4,W6,24,0.9583333333333334,1.0,0.6956521739130435,0.04166666666666663,0.7083333333333334,0.294883912309794
GSM,Gemini,W5,canonical,44,0.9090909090909091,0.8888888888888888,0.6,-0.02020202020202022,0.5681818181818182,-0.08856148855400948
GSM,Gemini,W5,W1,44,0.8181818181818182,0.8148148148148148,0.6111111111111112,-0.0033670033670034627,0.5681818181818182,-0.011001639366407495
GSM,Gemini,W5,W2,44,0.6363636363636364,0.7777777777777778,0.75,0.14141414141414144,0.7045454545454546,0.3704792868174744
GSM,Gemini,W5,W3,44,0.5227272727272727,0.7037037037037037,0.8260869565217391,0.180976430976431,0.7272727272727273,0.45662380827322524
GSM,Gemini,W5,W4,44,0.4772727272727273,0.6296296296296297,0.8095238095238095,0.15235690235690236,0.6818181818181818,0.38441353161606406
GSM,Gemini,W5,W5,44,0.6136363636363636,1.0,1.0,0.38636363636363635,1.0,
GSM,Gemini,W5,W6,24,0.9583333333333334,0.95,0.8260869565217391,-0.008333333333333415,0.7916666666666666,-0.09325048082403131
GSM,Gemini,W6,canonical,24,0.9166666666666666,0.9565217391304348,1.0,0.03985507246376818,0.9583333333333334,0.6915640748081244
GSM,Gemini,W6,W1,24,0.875,0.9130434782608695,1.0,0.03804347826086951,0.9166666666666666,0.5516772843673705
GSM,Gemini,W6,W2,24,0.8333333333333334,0.8695652173913043,1.0,0.03623188405797095,0.875,0.4662524041201567
GSM,Gemini,W6,W3,24,0.7916666666666666,0.8260869565217391,1.0,0.034420289855072506,0.8333333333333334,0.4064694223485303
GSM,Gemini,W6,W4,24,0.6666666666666666,0.6956521739130435,1.0,0.02898550724637683,0.7083333333333334,0.294883912309794
GSM,Gemini,W6,W5,24,0.8333333333333334,0.8260869565217391,0.95,-0.007246376811594235,0.7916666666666666,-0.0932504808240313
GSM,Gemini,W6,W6,24,0.9583333333333334,1.0,1.0,0.04166666666666663,1.0,
GSM,Llama,canonical,canonical,44,0.36363636363636365,1.0,1.0,0.6363636363636364,1.0,
GSM,Llama,canonical,W1,44,0.38636363636363635,0.9375,0.8823529411764706,0.5511363636363636,0.9318181818181818,0.8556307338403574
GSM,Llama,canonical,W2,44,0.11363636363636363,0.3125,1.0,0.19886363636363635,0.75,0.4736654667156716
GSM,Llama,canonical,W3,44,0.06818181818181818,0.1875,1.0,0.11931818181818182,0.7045454545454546,0.3578390427102731
GSM,Llama,canonical,W4,44,0.13636363636363635,0.375,1.0,0.23863636363636365,0.7727272727272727,0.5256574830378463
GSM,Llama,canonical,W5,44,0.022727272727272728,0.0625,1.0,0.03977272727272727,0.6590909090909091,0.2017366461964822
GSM,Llama,canonical,W6,24,0.0,,,,1.0,
GSM,Llama,W1,canonical,44,0.36363636363636365,0.8823529411764706,0.9375,0.5187165775401069,0.9318181818181818,0.8556307338403573
GSM,Llama,W1,W1,44,0.38636363636363635,1.0,1.0,0.6136363636363636,1.0,
GSM,Llama,W1,W2,44,0.11363636363636363,0.29411764705882354,1.0,0.1804812834224599,0.7272727272727273,0.45124262819714084
GSM,Llama,W1,W3,44,0.06818181818181818,0.17647058823529413,1.0,0.10828877005347595,0.6818181818181818,0.3408993085853567
GSM,Llama,W1,W4,44,0.13636363636363635,0.35294117647058826,1.0,0.2165775401069519,0.75,0.5007733956671916
GSM,Llama,W1,W5,44,0.022727272727272728,0.058823529411764705,1.0,0.03609625668449198,0.6363636363636364,0.19218663979154182
GSM,Llama,W1,W6,24,0.0,,,,1.0,
GSM,Llama,W2,canonical,44,0.36363636363636365,1.0,0.3125,0.6363636363636364,0.75,0.47366546671567156
GSM,Llama,W2,W1,44,0.38636363636363635,1.0,0.29411764705882354,0.6136363636363636,0.7272727272727273,0.45124262819714084
GSM,Llama,W2,W2,44,0.11363636363636363,1.0,1.0,0.8863636363636364,1.0,
GSM,Llama,W2,W3,44,0.06818181818181818,0.4,0.6666666666666666,0.33181818181818185,0.9090909090909091,0.4713602969041879
GSM,Llama,W2,W4,44,0.13636363636363635,0.6,0.5,0.4636363636363636,0.8863636363636364,0.48374383424080286
GSM,Llama,W2,W5,44,0.022727272727272728,0.2,1.0,0.17727272727272728,0.9090909090909091,0.4259053284912154
GSM,Llama,W2,W6,24,0.0,,,,1.0,
GSM,Llama,W3,canonical,44,0.36363636363636365,1.0,0.1875,0.6363636363636364,0.7045454545454546,0.3578390427102731
GSM,Llama,W3,W1,44,0.38636363636363635,1.0,0.17647058823529413,0.6136363636363636,0.6818181818181818,0.34089930858535666
GSM,Llama,W3,W2,44,0.11363636363636363,0.6666666666666666,0.4,0.553030303030303,0.9090909090909091,0.4713602969041879
GSM,Llama,W3,W3,44,0.06818181818181818,1.0,1.0,0.9318181818181819,1.0,
GSM,Llama,W3,W4,44,0.13636363636363635,0.3333333333333333,0.16666666666666666,0.19696969696969696,0.8409090909090909,0.1552577788450043
GSM,Llama,W3,W5,44,0.022727272727272728,0.0,0.0,-0.022727272727272728,0.9090909090909091,-0.04125099905973172
GSM,Llama,W3,W6,24,0.0,,,,1.0,
GSM,Llama,W4,canonical,44,0.36363636363636365,1.0,0.375,0.6363636363636364,0.7727272727272727,0.5256574830378463
GSM,Llama,W4,W1,44,0.38636363636363635,1.0,0.35294117647058826,0.6136363636363636,0.75,0.5007733956671916
GSM,Llama,W4,W2,44,0.11363636363636363,0.5,0.6,0.38636363636363635,0.8863636363636364,0.4837438342408028
GSM,Llama,W4,W3,44,0.06818181818181818,0.16666666666666666,0.3333333333333333,0.09848484848484848,0.8409090909090909,0.1552577788450043
GSM,Llama,W4,W4,44,0.13636363636363635,1.0,1.0,0.8636363636363636,1.0,
GSM,Llama,W4,W5,44,0.022727272727272728,0.0,0.0,-0.022727272727272728,0.8409090909090909,-0.06059678724350842
GSM,Llama,W4,W6,24,0.0,,,,1.0,
GSM,Llama,W5,canonical,44,0.36363636363636365,1.0,0.0625,0.6363636363636364,0.6590909090909091,0.2017366461964822
GSM,Llama,W5,W1,44,0.38636363636363635,1.0,0.058823529411764705,0.6136363636363636,0.6363636363636364,0.1921866397915418
GSM,Llama,W5,W2,44,0.11363636363636363,1.0,0.2,0.8863636363636364,0.9090909090909091,0.4259053284912153
GSM,Llama,W5,W3,44,0.06818181818181818,0.0,0.0,-0.06818181818181818,0.9090909090909091,-0.041250999059731716
GSM,Llama,W5,W4,44,0.13636363636363635,0.0,0.0,-0.13636363636363635,0.8409090909090909,-0.06059678724350842
GSM,Llama,W5,W5,44,0.022727272727272728,1.0,1.0,0.9772727272727273,1.0,
GSM,Llama,W5,W6,24,0.0,,,,1.0,
GSM,Llama,W6,canonical,24,0.0,,,,1.0,
GSM,Llama,W6,W1,24,0.0,,,,1.0,
GSM,Llama,W6,W2,24,0.0,,,,1.0,
GSM,Llama,W6,W3,24,0.0,,,,1.0,
GSM,Llama,W6,W4,24,0.0,,,,1.0,
GSM,Llama,W6,W5,24,0.0,,,,1.0,
GSM,Llama,W6,W6,24,0.0,,,,1.0,
GSM,GPT-4o,canonical,canonical,44,0.38636363636363635,1.0,1.0,0.6136363636363636,1.0,
GSM,GPT-4o,canonical,W1,44,0.3409090909090909,0.8235294117647058,0.9333333333333333,0.48262032085561496,0.9090909090909091,0.8078974375510697
GSM,GPT-4o,canonical,W2,44,0.13636363636363635,0.35294117647058826,1.0,0.2165775401069519,0.75,0.5007733956671917
GSM,GPT-4o,canonical,W3,44,0.13636363636363635,0.29411764705882354,0.8333333333333334,0.15775401069518719,0.7045454545454546,0.3647608684489421
GSM,GPT-4o,canonical,W4,44,0.09090909090909091,0.23529411764705882,1.0,0.1443850267379679,0.7045454545454546,0.39852669849304206
GSM,GPT-4o,canonical,W5,44,0.13636363636363635,0.35294117647058826,1.0,0.2165775401069519,0.75,0.5007733956671918
GSM,GPT-4o,canonical,W6,24,0.0,,,,1.0,
GSM,GPT-4o,W1,canonical,44,0.38636363636363635,0.9333333333333333,0.8235294117647058,0.546969696969697,0.9090909090909091,0.8078974375510697
GSM,GPT-4o,W1,W1,44,0.3409090909090909,1.0,1.0,0.6590909090909092,1.0,
GSM,GPT-4o,W1,W2,44,0.13636363636363635,0.3333333333333333,0.8333333333333334,0.19696969696969696,0.75,0.41279202694770606
GSM,GPT-4o,W1,W3,44,0.13636363636363635,0.26666666666666666,0.6666666666666666,0.1303030303030303,0.7045454545454546,0.27307780244232827
GSM,GPT-4o,W1,W4,44,0.09090909090909091,0.2,0.75,0.1090909090909091,0.7045454545454546,0.2729152956884049
GSM,GPT-4o,W1,W5,44,0.13636363636363635,0.26666666666666666,0.6666666666666666,0.1303030303030303,0.7045454545454546,0.2730778024423282
GSM,GPT-4o,W1,W6,24,0.0,,,,1.0,
GSM,GPT-4o,W2,canonical,44,0.38636363636363635,1.0,0.35294117647058826,0.6136363636363636,0.75,0.5007733956671917
GSM,GPT-4o,W2,W1,44,0.3409090909090909,0.8333333333333334,0.3333333333333333,0.4924242424242425,0.75,0.412792026947706
GSM,GPT-4o,W2,W2,44,0.13636363636363635,1.0,1.0,0.8636363636363636,1.0,
GSM,GPT-4o,W2,W3,44,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5303030303030303,0.9090909090909091,0.614035087719298
GSM,GPT-4o,W2,W4,44,0.09090909090909091,0.6666666666666666,1.0,0.5757575757575757,0.9545454545454546,0.7958224257542215
GSM,GPT-4o,W2,W5,44,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5303030303030303,0.9090909090909091,0.6140350877192983
GSM,GPT-4o,W2,W6,24,0.0,,,,1.0,
GSM,GPT-4o,W3,canonical,44,0.38636363636363635,0.8333333333333334,0.29411764705882354,0.446969696969697,0.7045454545454546,0.36476086844894207
GSM,GPT-4o,W3,W1,44,0.3409090909090909,0.6666666666666666,0.26666666666666666,0.32575757575757575,0.7045454545454546,0.27307780244232827
GSM,GPT-4o,W3,W2,44,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5303030303030303,0.9090909090909091,0.614035087719298
GSM,GPT-4o,W3,W3,44,0.13636363636363635,1.0,1.0,0.8636363636363636,1.0,
GSM,GPT-4o,W3,W4,44,0.09090909090909091,0.5,0.75,0.40909090909090906,0.9090909090909091,0.5654527761937892
GSM,GPT-4o,W3,W5,44,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.19696969696969696,0.8181818181818182,0.22807017543859695
GSM,GPT-4o,W3,W6,24,0.0,,,,1.0,
GSM,GPT-4o,W4,canonical,44,0.38636363636363635,1.0,0.23529411764705882,0.6136363636363636,0.7045454545454546,0.398526698493042
GSM,GPT-4o,W4,W1,44,0.3409090909090909,0.75,0.2,0.4090909090909091,0.7045454545454546,0.2729152956884049
GSM,GPT-4o,W4,W2,44,0.13636363636363635,1.0,0.6666666666666666,0.8636363636363636,0.9545454545454546,0.7958224257542215
GSM,GPT-4o,W4,W3,44,0.13636363636363635,0.75,0.5,0.6136363636363636,0.9090909090909091,0.5654527761937892
GSM,GPT-4o,W4,W4,44,0.09090909090909091,1.0,1.0,0.9090909090909091,1.0,
GSM,GPT-4o,W4,W5,44,0.13636363636363635,0.75,0.5,0.6136363636363636,0.9090909090909091,0.5654527761937892
GSM,GPT-4o,W4,W6,24,0.0,,,,1.0,
GSM,GPT-4o,W5,canonical,44,0.38636363636363635,1.0,0.35294117647058826,0.6136363636363636,0.75,0.5007733956671917
GSM,GPT-4o,W5,W1,44,0.3409090909090909,0.6666666666666666,0.26666666666666666,0.32575757575757575,0.7045454545454546,0.27307780244232815
GSM,GPT-4o,W5,W2,44,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5303030303030303,0.9090909090909091,0.6140350877192983
GSM,GPT-4o,W5,W3,44,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.19696969696969696,0.8181818181818182,0.22807017543859695
GSM,GPT-4o,W5,W4,44,0.09090909090909091,0.5,0.75,0.40909090909090906,0.9090909090909091,0.5654527761937892
GSM,GPT-4o,W5,W5,44,0.13636363636363635,1.0,1.0,0.8636363636363636,1.0,
GSM,GPT-4o,W5,W6,24,0.0,,,,1.0,
GSM,GPT-4o,W6,canonical,24,0.0,,,,1.0,
GSM,GPT-4o,W6,W1,24,0.0,,,,1.0,
GSM,GPT-4o,W6,W2,24,0.0,,,,1.0,
GSM,GPT-4o,W6,W3,24,0.0,,,,1.0,
GSM,GPT-4o,W6,W4,24,0.0,,,,1.0,
GSM,GPT-4o,W6,W5,24,0.0,,,,1.0,
GSM,GPT-4o,W6,W6,24,0.0,,,,1.0,
GSM,o4-mini,canonical,canonical,44,0.8409090909090909,1.0,1.0,0.15909090909090906,1.0,
GSM,o4-mini,canonical,W1,44,0.8636363636363636,0.9459459459459459,0.9210526315789473,0.0823095823095823,0.8863636363636364,0.5514263217162514
GSM,o4-mini,canonical,W2,44,0.8181818181818182,0.9459459459459459,0.9722222222222222,0.1277641277641277,0.9318181818181818,0.7615829436171612
GSM,o4-mini,canonical,W3,44,0.8409090909090909,0.9459459459459459,0.9459459459459459,0.105036855036855,0.9090909090909091,0.6602316602316604
GSM,o4-mini,canonical,W4,44,0.6818181818181818,0.7837837837837838,0.9666666666666667,0.101965601965602,0.7954545454545454,0.5033076839739248
GSM,o4-mini,canonical,W5,44,0.8863636363636364,0.918918918918919,0.8717948717948718,0.032555282555282616,0.8181818181818182,0.23583522980728652
GSM,o4-mini,canonical,W6,24,0.8333333333333334,0.9444444444444444,0.85,0.11111111111111105,0.8333333333333334,0.5163977794943222
GSM,o4-mini,W1,canonical,44,0.8409090909090909,0.9210526315789473,0.9459459459459459,0.0801435406698564,0.8863636363636364,0.5514263217162514
GSM,o4-mini,W1,W1,44,0.8636363636363636,1.0,1.0,0.13636363636363635,1.0,
GSM,o4-mini,W1,W2,44,0.8181818181818182,0.868421052631579,0.9166666666666666,0.05023923444976075,0.8181818181818182,0.32780503405359296
GSM,o4-mini,W1,W3,44,0.8409090909090909,0.8947368421052632,0.918918918918919,0.053827751196172224,0.8409090909090909,0.37036096234673593
GSM,o4-mini,W1,W4,44,0.6818181818181818,0.7105263157894737,0.9,0.028708133971291905,0.6818181818181818,0.15511334686589628
GSM,o4-mini,W1,W5,44,0.8863636363636364,0.8947368421052632,0.8717948717948718,0.00837320574162681,0.7954545454545454,0.06639621254285506
GSM,o4-mini,W1,W6,24,0.8333333333333334,0.9047619047619048,0.95,0.0714285714285714,0.875,0.5070925528371099
GSM,o4-mini,W2,canonical,44,0.8409090909090909,0.9722222222222222,0.9459459459459459,0.13131313131313127,0.9318181818181818,0.7615829436171612
GSM,o4-mini,W2,W1,44,0.8636363636363636,0.9166666666666666,0.868421052631579,0.05303030303030298,0.8181818181818182,0.32780503405359296
GSM,o4-mini,W2,W2,44,0.8181818181818182,1.0,1.0,0.18181818181818177,1.0,
GSM,o4-mini,W2,W3,44,0.8409090909090909,0.9444444444444444,0.918918918918919,0.10353535353535348,0.8863636363636364,0.600478859390454
GSM,o4-mini,W2,W4,44,0.6818181818181818,0.7777777777777778,0.9333333333333333,0.09595959595959602,0.7727272727272727,0.43704152091682447
GSM,o4-mini,W2,W5,44,0.8863636363636364,0.9166666666666666,0.8461538461538461,0.030303030303030276,0.7954545454545454,0.20254787341673333
GSM,o4-mini,W2,W6,24,0.8333333333333334,0.9375,0.75,0.10416666666666663,0.75,0.3952847075210475
GSM,o4-mini,W3,canonical,44,0.8409090909090909,0.9459459459459459,0.9459459459459459,0.105036855036855,0.9090909090909091,0.6602316602316604
GSM,o4-mini,W3,W1,44,0.8636363636363636,0.918918918918919,0.8947368421052632,0.055282555282555323,0.8409090909090909,0.3703609623467359
GSM,o4-mini,W3,W2,44,0.8181818181818182,0.918918918918919,0.9444444444444444,0.10073710073710074,0.8863636363636364,0.600478859390454
GSM,o4-mini,W3,W3,44,0.8409090909090909,1.0,1.0,0.15909090909090906,1.0,
