analysis,grain,subtype,instance_type,model,n_problems,mean_VAR_canonical,mean_template_contamination,mean_ACI,problem_id,problem_subtype,VAR_canonical,template_contamination_score,ACI,scope,contam_quartile,n_rows,mean_cci,mean_correctness,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_p_value,Q1_mean,Q4_mean,contamination_score,n_points,spearman_rho,spearman_p_value,interpretation,mean_VAR_W3,VAR_W3
1_algo_within_family_gradient,per_problem_model,CC,standard,openai/gpt-4o,,,,,CC_045,coin_change,0.0,0.127,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_019,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_020,shortest_path,0.0,0.069,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_021,shortest_path,0.0,0.0506,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_023,shortest_path,1.0,0.0732,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_024,shortest_path,1.0,0.0464,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_026,shortest_path,1.0,0.0545,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_027,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_028,shortest_path,0.0,0.0625,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_029,shortest_path,1.0,0.0625,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_030,shortest_path,0.0,0.0625,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_031,shortest_path,1.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_032,shortest_path,1.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_033,shortest_path,1.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_034,shortest_path,1.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_035,shortest_path,1.0,0.0882,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_036,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_037,shortest_path,0.0,0.0538,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_038,shortest_path,0.0,0.0506,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_039,shortest_path,0.0,0.0506,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_040,shortest_path,0.0,0.0625,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_042,shortest_path,1.0,0.0545,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_044,shortest_path,1.0,0.0584,1.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_045,shortest_path,1.0,0.0538,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_046,shortest_path,0.0,0.0625,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_047,shortest_path,1.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_048,shortest_path,0.0,0.0625,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_049,shortest_path,1.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_050,shortest_path,1.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_051,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_052,shortest_path,0.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_053,shortest_path,1.0,0.0842,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_054,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_055,shortest_path,1.0,0.0882,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_056,shortest_path,1.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_057,shortest_path,1.0,0.0882,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_058,shortest_path,1.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_059,shortest_path,1.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_060,shortest_path,1.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,openai/gpt-4o,,,,,SP_061,shortest_path,1.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_062,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_063,shortest_path,0.0,0.0506,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_064,shortest_path,0.0,0.0538,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_065,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_066,shortest_path,1.0,0.0584,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_068,shortest_path,1.0,0.0545,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_069,shortest_path,1.0,0.0464,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_070,shortest_path,1.0,0.0538,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_071,shortest_path,0.0,0.0506,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_072,shortest_path,1.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,openai/gpt-4o,,,,,SP_073,shortest_path,0.0,0.0625,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_006,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_007,wis,1.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_009,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_010,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_012,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_013,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_014,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_015,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_016,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_017,wis,1.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_018,wis,1.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_019,wis,1.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_020,wis,1.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_021,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_022,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_023,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_024,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_025,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_026,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_027,wis,1.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_028,wis,1.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,openai/gpt-4o,,,,,WIS_029,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_030,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_031,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,openai/gpt-4o,,,,,WIS_032,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_01,coin_change,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_02,coin_change,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_03,coin_change,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_04,coin_change,0.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_05,coin_change,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_06,coin_change,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_07,coin_change,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_08,coin_change,0.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_09,coin_change,0.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,CC_10,coin_change,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_001,shortest_path,0.0,1.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_002,shortest_path,0.0,1.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_003,shortest_path,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_004,shortest_path,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_005,shortest_path,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,meta-llama/llama-3.1-8b-instruct,,,,,WIS_001,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,meta-llama/llama-3.1-8b-instruct,,,,,WIS_002,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,WIS_003,wis,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,WIS_004,wis,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,WIS,standard,meta-llama/llama-3.1-8b-instruct,,,,,WIS_005,wis,0.0,0.0,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_031,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_032,coin_change,0.0,0.1077,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_033,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_034,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_035,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_036,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_037,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_038,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_039,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_040,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_041,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_042,coin_change,0.0,0.127,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_043,coin_change,0.0,0.1094,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_044,coin_change,0.0,0.127,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,CC,standard,meta-llama/llama-3.1-8b-instruct,,,,,CC_045,coin_change,0.0,0.127,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_019,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_020,shortest_path,0.0,0.069,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_021,shortest_path,0.0,0.0506,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_023,shortest_path,0.0,0.0732,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_024,shortest_path,0.0,0.0464,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_026,shortest_path,0.0,0.0545,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_027,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_028,shortest_path,0.0,0.0625,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_029,shortest_path,0.0,0.0625,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_030,shortest_path,0.0,0.0625,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_031,shortest_path,0.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_032,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_033,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_034,shortest_path,1.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_035,shortest_path,0.0,0.0882,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_036,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_037,shortest_path,0.0,0.0538,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_038,shortest_path,0.0,0.0506,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_039,shortest_path,0.0,0.0506,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_040,shortest_path,0.0,0.0625,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_042,shortest_path,0.0,0.0545,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_044,shortest_path,0.0,0.0584,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_045,shortest_path,0.0,0.0538,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_046,shortest_path,0.0,0.0625,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_047,shortest_path,0.0,0.0538,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_048,shortest_path,0.0,0.0625,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_049,shortest_path,0.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_050,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_051,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_052,shortest_path,0.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_053,shortest_path,0.0,0.0842,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_054,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_055,shortest_path,0.0,0.0882,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_056,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_057,shortest_path,0.0,0.0882,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_058,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_059,shortest_path,0.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_060,shortest_path,0.0,0.069,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,standard,meta-llama/llama-3.1-8b-instruct,,,,,SP_061,shortest_path,0.0,0.0642,,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_062,shortest_path,0.0,0.0538,0.0,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_063,shortest_path,0.0,0.0506,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_064,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_065,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_066,shortest_path,1.0,0.0584,0.3333333333333333,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_068,shortest_path,0.0,0.0545,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_069,shortest_path,0.0,0.0464,0.6666666666666666,,,,,,,,,,,,,,,,,
1_algo_within_family_gradient,per_problem_model,SP,adversarial,meta-llama/llama-3.1-8b-instruct,,,,,SP_070,shortest_path,0.0,0.0538,0.3333333333333333,,,,,,,,,,,,,,,,,
